,corridor_name,train_year,train_week_num,train_departure_date_short,passengers,number_of_services,revenue,revenue_without_promotion,passengers_km
0,MAK-MAD,2021,53,2022-01-01,2579,12,419576.00,451077.0000,960687.672
1,MAK-MAD,2022,1,2022-01-02,2038,12,343511.50,374778.0000,771785.126
2,MAK-MAD,2022,1,2022-01-03,1900,12,320459.00,345114.5000,730788.374
3,MAK-MAD,2022,1,2022-01-04,1810,12,306953.00,329255.0000,674187.758
4,MAK-MAD,2022,1,2022-01-05,2440,14,395531.00,422114.0000,936571.790
5,MAK-MAD,2022,1,2022-01-06,3442,14,538164.50,575030.0000,1313089.608
6,MAK-MAD,2022,1,2022-01-07,3114,14,451650.00,477091.0000,1159814.320
7,MAK-MAD,2022,1,2022-01-08,3839,14,586059.00,621117.0000,1446221.690
8,MAK-MAD,2022,2,2022-01-09,3598,14,528786.50,563457.5000,1366399.836
9,MAK-MAD,2022,2,2022-01-10,3809,14,561297.00,592821.5000,1446969.458
10,MAK-MAD,2022,2,2022-01-11,3961,14,591243.50,627433.5000,1507155.300
11,MAK-MAD,2022,2,2022-01-12,3956,14,566695.00,600854.0000,1458949.298
12,MAK-MAD,2022,2,2022-01-13,3938,14,580480.00,617545.5000,1475633.484
13,MAK-MAD,2022,2,2022-01-14,3231,14,474356.50,503127.0000,1233161.778
14,MAK-MAD,2022,2,2022-01-15,3623,14,521686.50,554034.5000,1373776.018
15,MAK-MAD,2022,3,2022-01-16,1825,12,248419.00,261760.5000,704155.722
16,MAK-MAD,2022,3,2022-01-17,1853,12,263992.50,279834.5000,726016.782
17,MAK-MAD,2022,3,2022-01-18,2041,12,300812.50,320520.0000,805560.944
18,MAK-MAD,2022,3,2022-01-19,2385,12,336328.00,356359.5000,912795.558
19,MAK-MAD,2022,3,2022-01-20,2619,12,393720.50,417755.0000,1015617.454
20,MAK-MAD,2022,3,2022-01-21,2100,12,309925.00,329795.0000,818788.382
21,MAK-MAD,2022,3,2022-01-22,2764,12,407088.00,429925.0000,1060088.768
22,MAK-MAD,2022,4,2022-01-23,1533,12,219436.00,231839.5000,602630.212
23,MAK-MAD,2022,4,2022-01-24,1630,12,237375.50,250479.5000,640241.164
24,MAK-MAD,2022,4,2022-01-25,1680,12,244821.50,258957.5000,664910.058
25,MAK-MAD,2022,4,2022-01-26,2097,12,330117.00,351360.0000,849613.442
26,MAK-MAD,2022,4,2022-01-27,2809,12,417560.50,442457.5000,1064080.822
27,MAK-MAD,2022,4,2022-01-28,2325,12,346067.00,367672.0000,891874.798
28,MAK-MAD,2022,4,2022-01-29,2973,12,435765.50,462370.5000,1114004.048
29,MAK-MAD,2022,5,2022-01-30,1874,12,270310.00,288244.0000,729773.792
30,MAK-MAD,2022,5,2022-01-31,1913,12,279021.00,296398.0000,750992.616
31,MAK-MAD,2022,5,2022-02-01,3176,12,471077.00,501278.5000,1203019.182
32,MAK-MAD,2022,5,2022-02-02,3495,12,534990.00,573824.5000,1327769.820
33,MAK-MAD,2022,5,2022-02-03,3618,12,569750.00,605303.5000,1386414.180
34,MAK-MAD,2022,5,2022-02-04,3337,12,509706.50,541693.5000,1262844.800
35,MAK-MAD,2022,5,2022-02-05,4083,12,644411.50,687701.0000,1552342.648
36,MAK-MAD,2022,6,2022-02-06,2217,12,328752.00,348431.0000,872881.910
37,MAK-MAD,2022,6,2022-02-07,1755,12,257005.50,272572.0000,690148.378
38,MAK-MAD,2022,6,2022-02-08,2008,12,303696.00,323153.5000,802344.314
39,MAK-MAD,2022,6,2022-02-09,2271,12,344461.00,366864.0000,893739.052
40,MAK-MAD,2022,6,2022-02-10,3147,12,492651.50,525826.0000,1213977.580
41,MAK-MAD,2022,6,2022-02-11,2415,12,363897.50,389576.0000,928486.596
42,MAK-MAD,2022,6,2022-02-12,3299,12,526865.50,559737.5000,1289120.998
43,MAK-MAD,2022,7,2022-02-13,2509,12,347828.72,423895.5000,1017881.682
44,MAK-MAD,2022,7,2022-02-14,2114,12,329572.50,351686.5000,846367.200
45,MAK-MAD,2022,7,2022-02-15,2425,12,395468.50,418887.5000,980348.820
46,MAK-MAD,2022,7,2022-02-16,2829,12,450243.00,481120.5000,1129827.952
47,MAK-MAD,2022,7,2022-02-17,3510,12,564101.00,597437.0000,1350993.444
48,MAK-MAD,2022,7,2022-02-18,2975,12,478414.00,510006.5000,1145223.902
49,MAK-MAD,2022,7,2022-02-19,3645,12,585875.00,623338.0000,1411286.236
50,MAK-MAD,2022,8,2022-02-20,2560,12,392994.50,420350.5000,1015290.604
51,MAK-MAD,2022,8,2022-02-21,3622,12,559728.50,596027.0000,1383072.942
52,MAK-MAD,2022,8,2022-02-22,4246,12,696605.50,740371.0000,1650900.924
53,MAK-MAD,2022,8,2022-02-23,4166,12,694978.50,741606.0000,1604944.428
54,MAK-MAD,2022,8,2022-02-24,4275,12,716486.50,767166.0000,1643568.128
55,MAK-MAD,2022,8,2022-02-25,3757,12,609953.00,651732.5000,1438280.536
56,MAK-MAD,2022,8,2022-02-26,4587,12,773559.50,824752.0000,1767514.504
57,MAK-MAD,2022,9,2022-02-27,2849,12,459515.50,487663.5000,1131066.438
58,MAK-MAD,2022,9,2022-02-28,2826,13,476017.50,509537.0000,1133667.648
59,MAK-MAD,2022,9,2022-03-01,3341,13,511015.00,554087.5000,1359648.252
60,MAK-MAD,2022,9,2022-03-02,3667,12,551229.50,596619.5000,1466467.746
61,MAK-MAD,2022,9,2022-03-03,4093,13,587131.00,636411.0000,1576897.986
62,MAK-MAD,2022,9,2022-03-04,3338,13,477290.00,518686.5000,1266064.064
63,MAK-MAD,2022,9,2022-03-05,4054,13,595547.50,643954.0000,1598103.298
64,MAK-MAD,2022,10,2022-03-06,2620,12,384355.50,412839.5000,1045063.126
65,MAK-MAD,2022,10,2022-03-07,2485,13,390044.00,421787.0000,984716.412
66,MAK-MAD,2022,10,2022-03-08,2561,12,400918.29,436513.5000,1015598.156
67,MAK-MAD,2022,10,2022-03-09,3338,12,521514.00,558976.5000,1285325.856
68,MAK-MAD,2022,10,2022-03-10,4682,13,766220.50,823711.0000,1773430.318
69,MAK-MAD,2022,10,2022-03-11,4335,12,694275.50,742531.0000,1632112.750
70,MAK-MAD,2022,10,2022-03-12,4742,12,780755.50,837044.5000,1789796.570
71,MAK-MAD,2022,11,2022-03-13,4545,12,754389.00,806367.0000,1741885.508
72,MAK-MAD,2022,11,2022-03-14,4774,13,772486.00,828055.5000,1778308.368
73,MAK-MAD,2022,11,2022-03-15,4892,12,832431.50,890253.0000,1856160.752
74,MAK-MAD,2022,11,2022-03-16,4825,12,809477.00,866827.5000,1849263.892
75,MAK-MAD,2022,11,2022-03-17,5351,14,891615.00,953103.5000,2028770.950
76,MAK-MAD,2022,11,2022-03-18,4677,14,737764.50,788779.5000,1754235.510
77,MAK-MAD,2022,11,2022-03-19,4593,14,734047.50,788854.5000,1801234.372
78,MAK-MAD,2022,12,2022-03-20,2960,14,448958.00,480145.5000,1136875.302
79,MAK-MAD,2022,12,2022-03-21,2869,12,475342.50,509560.5000,1146462.180
80,MAK-MAD,2022,12,2022-03-22,2995,12,487332.00,522093.0000,1200890.372
81,MAK-MAD,2022,12,2022-03-23,3481,12,598999.00,641399.0000,1377402.164
82,MAK-MAD,2022,12,2022-03-24,4329,12,730279.50,782458.0000,1658538.826
83,MAK-MAD,2022,12,2022-03-25,3555,12,563413.60,625268.5000,1364938.050
84,MAK-MAD,2022,12,2022-03-26,4539,12,804226.00,861265.0000,1763566.594
85,MAK-MAD,2022,13,2022-03-27,3205,12,520463.50,556213.5000,1258423.286
86,MAK-MAD,2022,13,2022-03-28,3321,12,567766.50,609874.5000,1302098.500
87,MAK-MAD,2022,13,2022-03-29,3483,12,602481.50,646464.0000,1401300.572
88,MAK-MAD,2022,13,2022-03-30,3680,12,631878.00,673411.0000,1438043.798
89,MAK-MAD,2022,13,2022-03-31,4150,13,719221.00,770586.5000,1607440.712
90,MAK-MAD,2022,13,2022-04-01,3722,12,635120.00,682918.0000,1429236.134
91,MAK-MAD,2022,13,2022-04-02,2989,14,619225.00,647787.5000,1202589.870
92,MAK-MAD,2022,14,2022-04-03,3553,19,626488.00,650057.0000,1436010.864
93,MAK-MAD,2022,14,2022-04-04,4029,20,741722.00,766999.5000,1670495.806
94,MAK-MAD,2022,14,2022-04-05,4526,20,836153.00,857241.0000,1902959.930
95,MAK-MAD,2022,14,2022-04-06,5379,20,1024495.25,1054195.7500,2253836.260
96,MAK-MAD,2022,14,2022-04-07,5492,20,1171541.15,1191109.0000,2260323.476
97,MAK-MAD,2022,14,2022-04-08,4972,18,1013682.50,1026153.0000,2045694.150
98,MAK-MAD,2022,14,2022-04-09,6247,19,1310609.00,1329041.0000,2525171.344
99,MAK-MAD,2022,15,2022-04-10,5533,18,972061.50,982308.5000,2117875.494
100,MAK-MAD,2022,15,2022-04-11,5508,18,1031398.50,1038130.5000,2180763.100
101,MAK-MAD,2022,15,2022-04-12,5636,18,1116501.50,1130160.5000,2252001.248
102,MAK-MAD,2022,15,2022-04-13,5849,18,1185351.50,1191441.0000,2322532.360
103,MAK-MAD,2022,15,2022-04-14,6880,22,1422059.00,1431288.5000,2733847.088
104,MAK-MAD,2022,15,2022-04-15,6367,20,1294674.50,1299470.0000,2545089.422
105,MAK-MAD,2022,15,2022-04-16,7362,20,1611450.50,1617417.0000,2931160.702
106,MAK-MAD,2022,16,2022-04-17,6972,22,1370572.00,1375363.0000,2771186.476
107,MAK-MAD,2022,16,2022-04-18,7138,22,1420153.00,1424358.5000,2872032.908
108,MAK-MAD,2022,16,2022-04-19,7491,22,1510351.50,1516096.5000,2995953.938
109,MAK-MAD,2022,16,2022-04-20,8019,22,1619994.00,1625393.0000,3163617.932
110,MAK-MAD,2022,16,2022-04-21,9732,24,2268426.00,2275155.0000,3904272.972
111,MAK-MAD,2022,16,2022-04-22,7675,22,1628543.00,1636398.0000,3074955.168
112,MAK-MAD,2022,16,2022-04-23,8128,22,1750347.00,1761073.5000,3229668.220
113,MAK-MAD,2022,17,2022-04-24,9322,28,1974853.50,1981363.5000,3762049.130
114,MAK-MAD,2022,17,2022-04-25,11089,40,2340057.50,2345474.5000,4472586.098
115,MAK-MAD,2022,17,2022-04-26,11897,40,2560882.50,2564441.5000,4844451.502
116,MAK-MAD,2022,17,2022-04-27,9772,40,1987384.50,1991619.0000,3889223.552
117,MAK-MAD,2022,17,2022-04-28,11621,40,2436242.00,2443924.0000,4682445.648
118,MAK-MAD,2022,17,2022-04-29,8433,31,1623601.50,1625346.5000,3277255.208
119,MAK-MAD,2022,17,2022-04-30,9296,31,1925439.50,1931306.0000,3685208.594
120,MAK-MAD,2022,18,2022-05-01,6814,40,1283312.00,1286931.0000,2692452.364
121,MAK-MAD,2022,18,2022-05-02,8255,28,1672834.00,1673809.0000,3280263.786
122,MAK-MAD,2022,18,2022-05-03,5219,24,1107044.50,1110734.5000,2007858.596
123,MAK-MAD,2022,18,2022-05-04,5838,14,1068749.50,1068749.5000,2237556.976
124,MAK-MAD,2022,18,2022-05-05,5434,14,983586.50,983586.5000,2147842.822
125,MAK-MAD,2022,18,2022-05-06,4961,14,864428.00,864578.0000,1960842.870
126,MAK-MAD,2022,18,2022-05-07,5265,14,887670.00,887670.0000,2047821.920
127,MAK-MAD,2022,19,2022-05-08,3804,14,594181.50,594181.5000,1508234.138
128,MAK-MAD,2022,19,2022-05-09,3231,14,487339.50,488089.5000,1261006.684
129,MAK-MAD,2022,19,2022-05-10,3536,14,577177.50,577177.5000,1436675.906
130,MAK-MAD,2022,19,2022-05-11,3382,14,508976.00,508976.0000,1321894.194
131,MAK-MAD,2022,19,2022-05-12,3562,14,581022.00,582632.0000,1418920.086
132,MAK-MAD,2022,19,2022-05-13,3299,15,539234.00,539234.0000,1322987.316
133,MAK-MAD,2022,19,2022-05-14,3855,14,650869.50,651419.5000,1556688.072
134,MAK-MAD,2022,20,2022-05-15,3114,14,484420.50,485365.5000,1217211.680
135,MAK-MAD,2022,20,2022-05-16,3006,14,483258.00,483758.0000,1172445.460
136,MAK-MAD,2022,20,2022-05-17,3315,14,531676.00,531676.0000,1311661.404
137,MAK-MAD,2022,20,2022-05-18,3380,14,540486.00,540486.0000,1324920.482
138,MAK-MAD,2022,20,2022-05-19,4179,14,687895.00,689400.0000,1631821.586
139,MAK-MAD,2022,20,2022-05-20,3777,14,612111.50,612111.5000,1472772.602
140,MAK-MAD,2022,20,2022-05-21,4260,14,701843.00,701843.0000,1683042.406
141,MAK-MAD,2022,21,2022-05-22,3380,14,565805.00,565805.0000,1360382.320
142,MAK-MAD,2022,21,2022-05-23,3295,14,518446.00,518446.0000,1299088.996
143,MAK-MAD,2022,21,2022-05-24,4472,14,729829.50,730129.5000,1730483.110
144,MAK-MAD,2022,21,2022-05-25,4621,14,739953.00,739953.0000,1774730.734
145,MAK-MAD,2022,21,2022-05-26,4975,14,826107.50,826422.5000,1916030.166
146,MAK-MAD,2022,21,2022-05-27,4498,14,740355.00,740505.0000,1726182.334
147,MAK-MAD,2022,21,2022-05-28,4914,14,833150.00,833150.0000,1918597.438
148,MAK-MAD,2022,22,2022-05-29,3477,14,525615.31,537609.5000,1328878.592
149,MAK-MAD,2022,22,2022-05-30,3132,14,476329.44,492450.9200,1206634.584
150,MAK-MAD,2022,22,2022-05-31,3010,14,441794.57,460121.5000,1149805.508
151,MAK-MAD,2022,22,2022-06-01,3173,14,449986.25,469513.5000,1202574.544
152,MAK-MAD,2022,22,2022-06-02,3901,14,567144.68,586816.9400,1448652.508
153,MAK-MAD,2022,22,2022-06-03,3502,14,513924.71,525511.5000,1316952.008
154,MAK-MAD,2022,22,2022-06-04,3848,14,547227.66,568172.5000,1448485.334
155,MAK-MAD,2022,23,2022-06-05,2815,14,365989.81,392312.4800,1058249.072
156,MAK-MAD,2022,23,2022-06-06,2690,14,344809.90,370549.5000,1011775.714
157,MAK-MAD,2022,23,2022-06-07,2845,14,370564.02,394308.5000,1062140.930
158,MAK-MAD,2022,23,2022-06-08,3136,14,425359.80,452761.0000,1179709.680
159,MAK-MAD,2022,23,2022-06-09,3943,14,550890.87,577573.0000,1450757.444
160,MAK-MAD,2022,23,2022-06-10,3310,14,444583.99,463811.4600,1228032.462
161,MAK-MAD,2022,23,2022-06-11,3884,14,517928.32,552307.5000,1409853.262
162,MAK-MAD,2022,24,2022-06-12,2799,14,322701.43,375650.0000,1032805.144
163,MAK-MAD,2022,24,2022-06-13,2745,14,301654.25,356871.5000,1000971.670
164,MAK-MAD,2022,24,2022-06-14,3352,14,392838.64,444244.5000,1217377.860
165,MAK-MAD,2022,24,2022-06-15,3317,14,410702.22,438713.0000,1186444.506
166,MAK-MAD,2022,24,2022-06-16,3530,14,446651.91,476079.5000,1266633.552
167,MAK-MAD,2022,24,2022-06-17,2919,14,353502.45,380860.5000,1042205.336
168,MAK-MAD,2022,24,2022-06-18,3615,14,456470.45,483524.0000,1300413.456
169,MAK-MAD,2022,25,2022-06-19,1910,14,209314.40,236256.5000,685894.758
170,MAK-MAD,2022,25,2022-06-20,1870,14,201873.80,228424.0000,654188.808
171,MAK-MAD,2022,25,2022-06-21,1943,14,208604.45,236949.5000,682329.494
172,MAK-MAD,2022,25,2022-06-22,2111,14,244030.75,271420.0000,758534.434
173,MAK-MAD,2022,25,2022-06-23,2671,26,297349.75,335687.5000,929529.850
174,MAK-MAD,2022,25,2022-06-24,2305,26,277489.15,304465.0000,832508.486
175,MAK-MAD,2022,25,2022-06-25,2408,26,251081.00,291119.0000,834868.054
176,MAK-MAD,2022,26,2022-06-26,2073,14,257680.55,283560.5000,767643.804
177,MAK-MAD,2022,26,2022-06-27,1725,14,184966.75,213007.0000,583212.024
178,MAK-MAD,2022,26,2022-06-28,1797,14,194680.25,221910.5000,627265.456
179,MAK-MAD,2022,26,2022-06-29,2435,14,276115.68,302441.0000,862007.852
180,MAK-MAD,2022,26,2022-06-30,4005,16,519284.45,544575.5000,1441713.882
181,MAK-MAD,2022,26,2022-07-01,2720,16,320422.60,330742.5000,919617.298
182,MAK-MAD,2022,26,2022-07-02,3682,16,489455.50,504851.5000,1281311.648
183,MAK-MAD,2022,27,2022-07-03,3953,16,638297.75,661418.0000,1479795.770
184,MAK-MAD,2022,27,2022-07-04,4311,16,747862.60,772131.0000,1626007.380
185,MAK-MAD,2022,27,2022-07-05,4696,16,823226.25,847811.0000,1745126.932
186,MAK-MAD,2022,27,2022-07-06,9021,34,1731185.30,1752639.0000,3420148.274
187,MAK-MAD,2022,27,2022-07-07,8702,34,1453246.90,1463933.0000,3152396.290
188,MAK-MAD,2022,27,2022-07-08,4415,34,553945.85,571653.5000,1485702.128
189,MAK-MAD,2022,27,2022-07-09,3573,14,519304.70,526944.0000,1286076.356
190,MAK-MAD,2022,28,2022-07-10,3700,14,557117.05,561403.0000,1321921.014
191,MAK-MAD,2022,28,2022-07-11,9250,40,1677835.10,1768087.5000,3427489.132
192,MAK-MAD,2022,28,2022-07-12,8115,38,1473603.25,1581731.0000,3124983.780
193,MAK-MAD,2022,28,2022-07-13,7196,34,1480617.40,1525274.5000,2898017.554
194,MAK-MAD,2022,28,2022-07-14,4524,16,785504.95,808548.5000,1777846.690
195,MAK-MAD,2022,28,2022-07-15,4279,16,682531.30,706390.5000,1705897.878
196,MAK-MAD,2022,28,2022-07-16,4571,16,716868.50,727093.0000,1774525.772
197,MAK-MAD,2022,29,2022-07-17,3542,14,512162.45,535533.5000,1338315.652
198,MAK-MAD,2022,29,2022-07-18,3128,14,411922.15,436340.5000,1177105.708
199,MAK-MAD,2022,29,2022-07-19,3513,14,520927.70,544524.5000,1352720.558
200,MAK-MAD,2022,29,2022-07-20,3559,14,515439.25,538727.5000,1367686.808
201,MAK-MAD,2022,29,2022-07-21,3448,14,467735.90,493992.5000,1280648.710
202,MAK-MAD,2022,29,2022-07-22,3174,14,438702.95,455051.0000,1183789.582
203,MAK-MAD,2022,29,2022-07-23,3637,14,490524.45,515547.5000,1351338.658
204,MAK-MAD,2022,30,2022-07-24,3125,14,410578.20,437371.5000,1169865.234
205,MAK-MAD,2022,30,2022-07-25,2900,14,355817.45,382124.0000,1066985.910
206,MAK-MAD,2022,30,2022-07-26,3063,14,383159.75,408855.5000,1125563.608
207,MAK-MAD,2022,30,2022-07-27,3258,14,411908.95,437861.5000,1195385.930
208,MAK-MAD,2022,30,2022-07-28,4129,14,554554.35,579594.0000,1494321.106
209,MAK-MAD,2022,30,2022-07-29,3693,14,507067.90,523309.0000,1356959.222
210,MAK-MAD,2022,30,2022-07-30,4512,14,643876.55,668574.5000,1652143.926
211,MAK-MAD,2022,31,2022-07-31,5180,14,507945.15,806520.5000,1923589.326
212,MAK-MAD,2022,31,2022-08-01,5063,14,509137.20,793186.4000,1901078.080
213,MAK-MAD,2022,31,2022-08-02,5163,14,530479.35,818679.0000,1903775.678
214,MAK-MAD,2022,31,2022-08-03,5566,14,617077.40,897238.5000,2059922.510
215,MAK-MAD,2022,31,2022-08-04,5195,14,742482.80,797963.5000,1898969.046
216,MAK-MAD,2022,31,2022-08-05,5768,14,659376.90,961744.5000,2130256.796
217,MAK-MAD,2022,31,2022-08-06,5160,14,757960.20,812716.5000,1917916.210
218,MAK-MAD,2022,32,2022-08-07,5445,14,587434.40,901716.5000,2059809.258
219,MAK-MAD,2022,32,2022-08-08,5304,14,558473.80,879040.5000,2010416.178
220,MAK-MAD,2022,32,2022-08-09,5538,14,638567.60,940290.0000,2111093.004
221,MAK-MAD,2022,32,2022-08-10,5856,14,679475.05,983288.0000,2149084.022
222,MAK-MAD,2022,32,2022-08-11,5539,14,828157.65,890313.5000,2045806.994
223,MAK-MAD,2022,32,2022-08-12,5798,14,670843.30,983465.5000,2143717.464
224,MAK-MAD,2022,32,2022-08-13,5828,14,933687.35,984450.5000,2160442.442
225,MAK-MAD,2022,33,2022-08-14,5836,14,685946.55,1007680.5000,2190602.414
226,MAK-MAD,2022,33,2022-08-15,5712,14,672678.50,986320.0000,2172606.684
227,MAK-MAD,2022,33,2022-08-16,6734,18,734507.05,1130260.0000,2560777.996
228,MAK-MAD,2022,33,2022-08-17,7124,18,803598.15,1207525.5000,2692229.528
229,MAK-MAD,2022,33,2022-08-18,6843,18,1003173.10,1112251.5000,2565316.330
230,MAK-MAD,2022,33,2022-08-19,7128,18,812031.95,1197159.5000,2685683.398
231,MAK-MAD,2022,33,2022-08-20,6849,18,1041998.60,1144830.5000,2598683.002
232,MAK-MAD,2022,34,2022-08-21,6919,18,750599.80,1153466.0000,2648073.420
233,MAK-MAD,2022,34,2022-08-22,6864,18,735130.20,1153338.5000,2626607.342
234,MAK-MAD,2022,34,2022-08-23,6875,18,781938.85,1198905.5000,2674275.746
235,MAK-MAD,2022,34,2022-08-24,8541,24,866256.80,1474852.0000,3316788.052
236,MAK-MAD,2022,34,2022-08-25,7203,24,995993.80,1162438.5000,2765987.840
237,MAK-MAD,2022,34,2022-08-26,7815,24,787842.25,1319285.5000,2979595.832
238,MAK-MAD,2022,34,2022-08-27,6365,24,809765.15,973944.5000,2444073.016
239,MAK-MAD,2022,35,2022-08-28,5306,24,545299.30,853136.5000,2058760.832
240,MAK-MAD,2022,35,2022-08-29,5448,18,570880.80,893746.0000,2122545.822
241,MAK-MAD,2022,35,2022-08-30,5396,18,580099.95,889672.0000,2125379.632
242,MAK-MAD,2022,35,2022-08-31,5896,18,601444.40,949623.0000,2267788.420
243,MAK-MAD,2022,35,2022-09-01,6341,18,894401.10,976005.0000,2435116.924
244,MAK-MAD,2022,35,2022-09-02,5692,18,742745.65,823876.0000,2161071.872
245,MAK-MAD,2022,35,2022-09-03,6301,18,884791.65,966529.5000,2419789.154
246,MAK-MAD,2022,36,2022-09-04,4933,18,620288.00,721319.0000,1947782.250
247,MAK-MAD,2022,36,2022-09-05,4826,18,626902.05,720308.0000,1917132.178
248,MAK-MAD,2022,36,2022-09-06,5120,18,685286.55,778048.5000,2034704.126
249,MAK-MAD,2022,36,2022-09-07,5704,18,774887.60,882702.5000,2257577.206
250,MAK-MAD,2022,36,2022-09-08,6195,18,884784.80,963608.0000,2382982.478
251,MAK-MAD,2022,36,2022-09-09,5911,18,828130.95,913662.0000,2289734.660
252,MAK-MAD,2022,36,2022-09-10,6472,18,921821.80,1015263.0000,2494955.054
253,MAK-MAD,2022,37,2022-09-11,4951,18,632244.00,726291.0000,1956496.806
254,MAK-MAD,2022,37,2022-09-12,5038,18,666603.65,759948.5000,2007123.520
255,MAK-MAD,2022,37,2022-09-13,5288,18,747399.00,840178.0000,2131365.554
256,MAK-MAD,2022,37,2022-09-14,5558,18,743661.70,837541.0000,2196943.434
257,MAK-MAD,2022,37,2022-09-15,6436,20,918159.55,995221.0000,2459248.966
258,MAK-MAD,2022,37,2022-09-16,6069,21,833678.85,917502.0000,2302946.314
259,MAK-MAD,2022,37,2022-09-17,6287,20,888773.75,967677.5000,2415648.080
260,MAK-MAD,2022,38,2022-09-18,5115,18,699678.55,792591.5000,2016986.518
261,MAK-MAD,2022,38,2022-09-19,5648,18,751494.95,844116.0000,2186973.890
262,MAK-MAD,2022,38,2022-09-20,8022,32,1121466.40,1226371.0000,3039246.476
263,MAK-MAD,2022,38,2022-09-21,8316,32,1207418.70,1306330.0000,3137955.048
264,MAK-MAD,2022,38,2022-09-22,7506,32,1112533.35,1201717.5000,2858022.832
265,MAK-MAD,2022,38,2022-09-23,11769,34,1077413.55,1343116.5000,3160663.334
266,MAK-MAD,2022,38,2022-09-24,8864,32,1297118.85,1387182.0000,3273246.426
267,MAK-MAD,2022,39,2022-09-25,5174,18,681547.55,776606.0000,2029381.774
268,MAK-MAD,2022,39,2022-09-26,4954,18,675136.10,770610.5000,1954009.748
269,MAK-MAD,2022,39,2022-09-27,4962,18,669048.00,758926.5000,1944508.278
270,MAK-MAD,2022,39,2022-09-28,5559,18,781981.60,874768.0000,2174509.930
271,MAK-MAD,2022,39,2022-09-29,6590,20,983405.50,1066168.0000,2471103.096
272,MAK-MAD,2022,39,2022-09-30,5953,20,827652.10,919993.0000,2225730.032
273,MAK-MAD,2022,39,2022-10-01,6557,20,970103.15,1060142.0000,2527394.964
274,MAK-MAD,2022,40,2022-10-02,5067,18,691650.20,780996.5000,1973698.156
275,MAK-MAD,2022,40,2022-10-03,5154,18,728317.65,818412.0000,2012756.952
276,MAK-MAD,2022,40,2022-10-04,5182,18,725813.50,815032.0000,2044928.174
277,MAK-MAD,2022,40,2022-10-05,5763,18,848594.75,936983.0000,2271489.728
278,MAK-MAD,2022,40,2022-10-06,7941,26,1212640.45,1308119.0000,3077132.990
279,MAK-MAD,2022,40,2022-10-07,6815,21,1027715.40,1117148.5000,2616746.300
280,MAK-MAD,2022,40,2022-10-08,8461,25,1369863.50,1462853.0000,3328094.420
281,MAK-MAD,2022,41,2022-10-09,5924,18,902130.30,996198.0000,2344998.508
282,MAK-MAD,2022,41,2022-10-10,5851,18,873767.75,966445.0000,2331530.146
283,MAK-MAD,2022,41,2022-10-11,5799,18,848356.00,951244.0000,2307985.492
284,MAK-MAD,2022,41,2022-10-12,6352,18,954445.95,1041066.0000,2481171.500
285,MAK-MAD,2022,41,2022-10-13,9492,26,1444470.80,1551866.5000,3632989.556
286,MAK-MAD,2022,41,2022-10-14,7758,21,1126245.85,1223231.5000,2927158.490
287,MAK-MAD,2022,41,2022-10-15,8855,25,1384512.30,1483643.0000,3417284.616
288,MAK-MAD,2022,42,2022-10-16,7437,21,1084728.20,1187389.0000,2860163.918
289,MAK-MAD,2022,42,2022-10-17,8598,25,1261554.30,1369846.5000,3291113.764
290,MAK-MAD,2022,42,2022-10-18,6015,18,878120.65,968712.5000,2365578.140
291,MAK-MAD,2022,42,2022-10-19,5912,18,876900.55,967934.5000,2337320.828
292,MAK-MAD,2022,42,2022-10-20,7566,26,1152057.25,1235614.0000,2960307.446
293,MAK-MAD,2022,42,2022-10-21,6735,22,960428.50,1048749.5000,2600535.806
294,MAK-MAD,2022,42,2022-10-22,7810,25,1203683.05,1280200.0000,3066948.350
295,MAK-MAD,2022,43,2022-10-23,6054,18,903305.60,998877.5000,2401810.792
296,MAK-MAD,2022,43,2022-10-24,6071,18,933774.55,1030144.0000,2455500.186
297,MAK-MAD,2022,43,2022-10-25,6017,18,929138.30,1015778.0000,2423592.008
298,MAK-MAD,2022,43,2022-10-26,6346,18,1004380.30,1091369.5000,2548941.262
299,MAK-MAD,2022,43,2022-10-27,8537,26,1291091.05,1390345.5000,3277674.040
300,MAK-MAD,2022,43,2022-10-28,7220,21,1066542.15,1159335.0000,2760610.316
301,MAK-MAD,2022,43,2022-10-29,8310,25,1231113.15,1328718.0000,3199330.508
302,MAK-MAD,2022,44,2022-10-30,5967,18,887490.75,980239.5000,2371241.096
303,MAK-MAD,2022,44,2022-10-31,5901,18,887520.55,981179.5000,2362134.070
304,MAK-MAD,2022,44,2022-11-01,5722,22,855465.00,908958.5000,2267924.424
305,MAK-MAD,2022,44,2022-11-02,5996,22,883089.00,935093.0000,2336719.916
306,MAK-MAD,2022,44,2022-11-03,7712,28,1245255.20,1274879.5000,3032752.964
307,MAK-MAD,2022,44,2022-11-04,6206,22,966825.60,1005996.0000,2438850.242
308,MAK-MAD,2022,44,2022-11-05,8088,27,1297401.30,1329872.5000,3189100.802
309,MAK-MAD,2022,45,2022-11-06,5853,22,910370.95,962573.5000,2361270.416
310,MAK-MAD,2022,45,2022-11-07,6001,22,935996.50,985219.5000,2426956.616
311,MAK-MAD,2022,45,2022-11-08,6414,22,1008287.45,1062969.0000,2569575.978
312,MAK-MAD,2022,45,2022-11-09,7443,22,1158562.10,1215214.5000,2881796.996
313,MAK-MAD,2022,45,2022-11-10,8507,26,1342702.25,1378061.0000,3268237.772
